caseid,wgt,month,year,trips,des_name,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,days_recreation,travel_others,travel_others_num,mode_chosen,car_rental,travel_mode,travel_mode_other
88083047,16002.59,10,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",4,1,2,1,"Plane",2,2,"-1"
88101660,1023.96,8,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",30,30,1,-1,"Car",-1,1,"-1"
88117670,14991.84,12,2012,1,"","","SOUTH BEACH","ORCHID ISLAND","FL","","",71,"27.5911N,80.3442W","27.6388N,80.3942W",12,12,2,1,"Plane",2,2,"-1"
88152055,22134.9,9,2012,1,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,3,2,2,"Car",-1,1,"-1"
88199706,8769.423,12,2012,1,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",11,9,2,1,"Car",-1,1,"-1"
88226433,6616.601,7,2012,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",10,5,2,3,"Plane",1,2,"-1"
88272373,6948.293,7,2012,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",,,,,"",,,""
88272373,6948.293,7,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,,,,"",,,""
88296034,18653.69,10,2012,1,"SAINT JOSEPH PENINSULA STATE PARK","8899 CAPE SAN BLAS ROAD","PORT SAINT JOE","","FL","","",34,"29.7446N,85.3955W","29.8122N,85.3035W",6,4,2,1,"Plane",1,2,"-1"
88300119,635.862,8,2012,.30006209,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,1086.083,10,2012,.08780847,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,1086.083,11,2012,.06313266,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,1086.083,9,2012,.13324348,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,1086.083,12,2012,.07242942,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,543.0417,7,2012,.27965518,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88300119,550.9812,1,2013,.0636687,"","","SEBASTIAN","","FL","INDIAN RIVER","",71,"27.8171N,80.4751W","27.6388N,80.3942W",,,,,"",,,""
88334196,11937.36,7,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",5,2,2,6,"Car",-1,1,"-1"
88343433,5706.712,7,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",2,2,2,3,"Car",-1,1,"-1"
88347132,3992.865,9,2012,1,"","","HOMOSASSA","","FL","CITRUS","",40,"28.7819N,82.6147W","28.9001N,82.5930W",4,2,1,-1,"Plane",2,2,"-1"
88354514,1856.352,1,2013,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",3,1,2,1,"Car",-1,1,"-1"
88354514,3649.079,12,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",9,3,2,1,"Car",-1,1,"-1"
88388715,1711.78,8,2012,1,"","","PENSACOLA","","FL","ESCAMBIA","",-1,"","",5,3,2,5,"Car",-1,1,"-1"
88395629,11288.35,8,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",2,2,2,6,"Car",-1,1,"-1"
88397258,6701.673,1,2013,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",8,4,2,1,"Plane",2,2,"-1"
88404231,3628.054,11,2012,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",5,2,2,2,"Plane",2,2,"-1"
88411006,2347.05,1,2013,1,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",7,-8,2,1,"Car",-1,1,"-1"
88431442,4303.43,10,2012,1,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",4,1,2,1,"Car",-1,1,"-1"
88442925,13261.75,10,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",5,3,2,0,"Plane",2,2,"-1"
88454414,4275.345,11,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",7,5,2,2,"Car",-1,1,"-1"
88466202,2002.861,1,2013,1,"","","SAINT AUGUSTINE","","FL","ST. JOHNS","",78,"29.8921N,81.3142W","29.8545N,81.2797W",7,3,1,-1,"Car",-1,1,"-1"
88466202,3877.155,10,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",10,3,2,2,"Car",-1,1,"-1"
88522676,13899.69,12,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",14,4,2,5,"Car",-1,1,"-1"
88547099,8121.441,12,2012,1,"","","BOCA GRANDE","NAPLES","FL","","",55,"26.7487N,82.2600W","26.8000N,82.2774W",5,2,2,1,"Plane",1,2,"-1"
88561406,32039.43,8,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",8,7,2,3,"Car",-1,1,"-1"
88581543,9511.029,9,2012,1,"JEKYLL ISLAND","","","","GA","","",82,"31.0685N,81.4134W","31.1352N,81.4005W",4,3,2,1,"",2,91,"BUS"
88582399,8014.775,8,2012,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",15,10,2,1,"Car",-1,1,"-1"
88632922,13025.73,12,2012,1,"","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",4,1,2,2,"Plane",2,2,"-1"
88648370,2587.962,7,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",8,7,2,2,"Plane",1,2,"-1"
88648585,7915.856,1,2013,1,"","","ENGLEWOOD","","FL","SARASOTA","",54,"26.9504N,82.3531W","26.9055N,82.3502W",5,3,2,2,"Plane",1,2,"-1"
88648585,7939.226,11,2012,1,"","","ENGLEWOOD","","FL","SARASOTA","",54,"26.9504N,82.3531W","26.9055N,82.3502W",5,4,2,1,"Plane",1,2,"-1"
88689935,2246.843,8,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",4,2,2,2,"Car",-1,1,"-1"
88711386,7990.564,8,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",5,3,2,1,"Plane",2,2,"-1"
88731928,2471.623,2,2013,1,"","","COCOA BEACH","","FL","BREVARD","",73,"28.3175N,80.6100W","28.3175N,80.6100W",4,4,2,2,"Car",-1,1,"-1"
88758699,6715.26,9,2012,.16639436,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",,,,,"",,,""
88758699,4170.77,8,2012,.37471731,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",,,,,"",,,""
88758699,6715.26,10,2012,.10965516,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",,,,,"",,,""
88758699,3357.63,7,2012,.34923318,"","","DELRAY BEACH","","FL","PALM BEACH","",66,"26.4643N,80.0741W","26.4728N,80.0557W",,,,,"",,,""
88762098,17295.99,11,2012,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",7,3,2,1,"Car",-1,1,"-1"
88771371,3857.771,10,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",8,3,2,2,"Plane",2,2,"-1"
88772574,10821.66,11,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",5,3,2,3,"Plane",2,2,"-1"
88784205,19838.82,9,2012,1,"","","SAVANNAH","","GA","CHATHAM","",83,"32.0807N,81.0907W","31.8808N,81.1772W",4,3,2,1,"Car",-1,1,"-1"
88836430,14179.38,11,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",5,2,2,1,"Plane",2,2,"-1"
88865300,6036.73,7,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",5,3,2,1,"Plane",2,2,"-1"
88872157,25110.6,8,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",18,5,2,3,"Car",-1,1,"-1"
88872652,8816.278,10,2012,1,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",5,4,2,1,"Plane",1,2,"-1"
88897860,3857.771,12,2012,1,"","","FORT WALTON BEACH","","FL","OKALOOSA","",26,"30.4042N,86.6146W","30.4042N,86.6146W",5,4,2,1,"Car",-1,1,"-1"
88967165,7416.451,8,2012,.37471731,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",,,,,"",,,""
88967165,12642.43,9,2012,.16639436,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",,,,,"",,,""
88967165,6321.213,7,2012,.34923318,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",,,,,"",,,""
88967165,12642.43,10,2012,.10965516,"","","MARCO ISLAND","","FL","COLLIER","",60,"25.9536N,81.7244W","25.9536N,81.7244W",,,,,"",,,""
88997872,8261.945,9,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",6,4,2,1,"Plane",2,2,"-1"
89003471,4170.485,1,2013,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",7,3,2,2,"Plane",1,2,"-1"
89015399,4839.861,1,2013,1,"","","TYBEE ISLAND","","GA","CHATHAM","",83,"32.0084N,80.8427W","31.8808N,81.1772W",3,1,2,1,"Car",-1,1,"-1"
89057803,4312.757,1,2013,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",10,5,2,1,"Plane",1,2,"-1"
89076028,1512.978,1,2013,1,"","","VENICE","","FL","SARASOTA","",53,"27.0994N,82.4500W","27.1316N,82.4735W",5,3,2,2,"Car",-1,1,"-1"
89078714,3976.69,10,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",16,7,2,1,"Plane",1,2,"-1"
89099719,5817.813,7,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",,,,,"",,,""
89105414,32525.16,10,2012,1,"","","SATELLITE BEACH","","FL","BREVARD","",72,"28.1723N,80.6033W","28.0683N,80.5646W",8,4,1,-1,"Car",-1,1,"-1"
89133828,869.2249,1,2013,1,"","","MARATHON","","FL","MONROE","",62,"24.7274N,81.0428W","24.9602N,80.5678W",12,6,2,2,"Plane",1,2,"-1"
89146930,596.9649,1,2013,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",6,3,2,1,"Car",-1,1,"-1"
89146930,1158.303,12,2012,1,"","","ROCKPORT","","TX","ARANSAS","",3,"28.0272N,97.0548W","28.0625N,97.0412W",4,2,2,1,"Car",-1,1,"-1"
89149904,7026.618,8,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",6,5,2,6,"Car",-1,1,"-1"
89156265,2747.533,11,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",6,6,2,1,"Plane",1,2,"-1"
89196373,1699.968,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",7,1,2,3,"Car",-1,1,"-1"
89210064,6720.036,1,2013,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",8,7,2,5,"Plane",1,2,"-1"
89221284,5011.475,10,2012,1,"PADRE ISLAND NATIONAL SEASHORE","20420 PARK ROAD 22","CORPUS CHRISTI","","TX","NUECES","",2,"27.4241N,97.2991W","27.8628N,97.3391W",7,1,1,-1,"Car",-1,1,"-1"
89256950,1689.823,7,2012,1,"","","FERNANDINA BEACH","","FL","NASSAU","",81,"30.6699N,81.4636W","30.6699N,81.4636W",3,2,2,1,"Car",-1,1,"-1"
89286920,1804.565,7,2012,1,"DESTIN BEACH","","DESTIN","","FL","","",27,"30.3845N,86.4968W","30.3929N,86.4957W",25,4,2,7,"Car",-1,1,"-1"
89301618,1091.764,10,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",11,7,2,1,"Car",-1,1,"-1"
89301917,1488.931,1,2013,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",8,8,2,1,"Plane",1,2,"-1"
89322499,4786.336,12,2012,1,"","","PALM BEACH","","FL","PALM BEACH","",67,"26.7028N,80.0366W","26.7159N,80.0331W",4,4,2,1,"Plane",2,2,"-1"
89328521,8325.121,7,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",3,2,2,1,"Car",-1,1,"-1"
89331213,601.6184,1,2013,1,"","","SAINT PETE BEACH","","FL","PINELLAS","",46,"27.7453N,82.7502W","27.7247N,82.7437W",7,7,2,1,"Plane",2,2,"-1"
89331213,1167.332,10,2012,1,"","","SAINT PETE BEACH","","FL","PINELLAS","",46,"27.7453N,82.7502W","27.7247N,82.7437W",30,26,2,1,"Plane",2,2,"-1"
89339723,3592.935,8,2012,1,"","","SATELLITE BEACH","","FL","BREVARD","",72,"28.1723N,80.6033W","28.0683N,80.5646W",10,3,2,1,"Car",-1,1,"-1"
89349058,18340.56,12,2012,1,"","","MELBOURNE","","FL","BREVARD","",72,"28.0793N,80.6068W","28.0683N,80.5646W",17,10,1,-1,"Plane",2,2,"-1"
89380257,12740.6,9,2012,1,"","","BONITA SPRINGS","","FL","LEE","",58,"26.3306N,81.7989W","26.2543N,81.8238W",5,5,2,4,"Plane",1,2,"-1"
89393743,4063.672,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,5,2,5,"Car",-1,1,"-1"
89397125,37472.3,7,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",14,2,2,1,"Car",-1,1,"-1"
89403567,2459.921,1,2013,1,"","","SIESTA KEY","","FL","SARASOTA","",52,"27.2671N,82.5499W","27.2619N,82.5483W",7,3,2,3,"Plane",1,2,"-1"
89460720,11939.52,10,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",4,4,1,-1,"Plane",2,2,"-1"
89476552,1461.511,7,2012,1,"","","FORT MYERS BEACH","","FL","LEE","",57,"26.4486N,81.9427W","26.4486N,81.9427W",8,6,2,1,"Plane",1,2,"-1"
89485198,2835.759,10,2012,1,"","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",7,3,2,1,"Car",-1,1,"-1"
89485198,1417.879,7,2012,1,"","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",6,3,2,1,"Car",-1,1,"-1"
89491313,593.4024,1,2013,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,7,2,1,"Car",-1,1,"-1"
89491313,1151.391,12,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,5,2,1,"Car",-1,1,"-1"
89491313,575.6953,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,7,2,1,"Car",-1,1,"-1"
89512021,1895.554,8,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",4,4,2,1,"Car",-1,1,"-1"
89512393,14010.42,10,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",10,4,2,1,"Plane",2,2,"-1"
89513804,10795.91,2,2013,1,"","","SARASOTA","","FL","SARASOTA","",52,"27.3388N,82.5396W","27.2619N,82.5483W",8,2,2,1,"Plane",1,2,"-1"
89548150,9166.648,2,2013,1,"","","DUNEDIN","","FL","PINELLAS","",43,"28.0133N,82.7847W","28.0598N,82.8137W",10,4,2,1,"Plane",2,2,"-1"
89559914,2166.574,7,2012,1,"","","SEASIDE","","FL","","",28,"30.3198N,86.1379W","30.3741N,86.2332W",10,8,2,2,"Car",-1,1,"-1"
89566435,16480.3,12,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",14,3,2,1,"Car",-1,1,"-1"
89567272,22001.59,10,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",9,2,2,1,"Plane",2,2,"-1"
89578269,2229.917,1,2013,1,"","","CAPE CORAL","","FL","LEE","",57,"26.6298N,81.9569W","26.4486N,81.9427W",10,3,2,1,"Car",-1,1,"-1"
89578737,7878.834,9,2012,1,"","","MIRAMAR BEACH","","FL","WALTON","",28,"30.3751N,86.3607W","30.3741N,86.2332W",8,6,2,3,"Car",-1,1,"-1"
89600290,4790.817,8,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",7,7,2,4,"Car",-1,1,"-1"
89606809,1649.948,8,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",4,0,2,9,"Plane",2,2,"-1"
89627701,1078.996,10,2012,1,"JEKYLL ISLAND","","","","GA","","",82,"31.0685N,81.4134W","31.1352N,81.4005W",5,4,2,2,"Car",-1,1,"-1"
89647008,12335.29,1,2013,1,"","","MELBOURNE BEACH","","FL","BREVARD","",72,"28.0683N,80.5646W","28.0683N,80.5646W",10,7,1,-1,"Plane",2,2,"-1"
89655553,7451.445,8,2012,1,"","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",7,1,2,3,"Car",-1,1,"-1"
89684870,1512.978,1,2013,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",4,4,2,1,"Plane",2,2,"-1"
89684870,2931.878,11,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",4,4,2,1,"Plane",2,2,"-1"
89745810,13072.27,8,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",7,5,2,2,"Plane",1,2,"-1"
89746844,1461.511,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",6,5,2,5,"Car",-1,1,"-1"
89747458,11635.63,10,2012,1,"","","FERNANDINA BEACH","","FL","NASSAU","",81,"30.6699N,81.4636W","30.6699N,81.4636W",8,3,2,1,"Car",-1,1,"-1"
89749023,5943.977,7,2012,1,"","","GULF SHORES","","AL","BALDWIN","",20,"30.2773N,87.6830W","30.2773N,87.6830W",7,5,2,3,"Car",-1,1,"-1"
89786073,7057.158,11,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",7,5,2,2,"Car",-1,1,"-1"
89786073,3528.579,7,2012,1,"","","TAMPA","","FL","HILLSBOROUGH","",-1,"","",7,3,2,2,"Car",-1,1,"-1"
89812280,2229.792,8,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",10,5,2,1,"Car",-1,1,"-1"
89819047,5107.474,12,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",14,7,2,1,"Car",-1,1,"-1"
89826296,30735.92,12,2012,1,"","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",14,12,2,1,"Plane",1,2,"-1"
89828227,8877.482,1,2013,1,"","","KEY LARGO","","FL","MONROE","",62,"25.1662N,80.3785W","24.9602N,80.5678W",7,4,1,-1,"Plane",2,2,"-1"
89841208,11984.91,12,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",5,2,2,2,"Car",-1,1,"-1"
89891007,8647.916,11,2012,1,"","","WEST PALM BEACH","","FL","PALM BEACH","",67,"26.7143N,80.0526W","26.7159N,80.0331W",11,6,2,1,"Plane",1,2,"-1"
89891007,8647.916,10,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",3,3,2,1,"Plane",1,2,"-1"
89900208,1204.207,10,2012,1,"","","FORT WALTON BEACH","","FL","OKALOOSA","",26,"30.4042N,86.6146W","30.4042N,86.6146W",5,2,2,2,"Car",-1,1,"-1"
89943166,1684.217,11,2012,1,"","","HOLMES BEACH","","FL","MANATEE","",51,"27.5100N,82.7146W","27.5039N,82.7145W",16,4,2,1,"Car",-1,1,"-1"
89944181,10086.63,12,2012,1,"","","PLANTATION ISLAND","","FL","COLLIER","",60,"25.8463N,81.3683W","25.9536N,81.7244W",5,3,1,-1,"Plane",2,2,"-1"
89965702,7252.674,7,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",7,4,2,3,"Plane",1,2,"-1"
89976771,1467.148,7,2012,1,"","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",7,5,2,3,"Car",-1,1,"-1"
89981074,6469.569,7,2012,1,"","","KEY WEST","","FL","MONROE","",61,"24.5544N,81.8003W","24.6611N,81.4447W",7,2,2,4,"Car",-1,1,"-1"
89985915,2733.238,12,2012,1,"","","VENICE","","FL","SARASOTA","",53,"27.0994N,82.4500W","27.1316N,82.4735W",8,3,2,1,"Car",-1,1,"-1"
89991699,1357.7,7,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",6,6,2,3,"Plane",1,2,"-1"
90013261,5781.561,4,2012,1,"","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",5,5,2,2,"Car",-1,1,"-1"
90017175,8060.398,4,2012,1,"","","MIAMI","","FL","MIAMI-DADE","",63,"25.7289N,80.2374W","25.7930N,80.1349W",4,3,1,-1,"Plane",1,2,"-1"
90024838,8018.317,5,2012,1,"","","DAYTONA BEACH","","FL","VOLUSIA","",75,"29.2035N,81.0394W","29.2035N,81.0394W",14,3,2,3,"Car",-1,1,"-1"
90025620,2954.686,4,2012,1,"","","MIAMI BEACH","","FL","MIAMI-DADE","",63,"25.7930N,80.1349W","25.7930N,80.1349W",4,2,2,-8,"Plane",2,2,"-1"
90029598,7552.55,7,2012,1,"","","PANAMA CITY BEACH","","FL","BAY","",31,"30.1916N,85.8324W","30.1916N,85.8324W",10,8,2,4,"Car",-1,1,"-1"
90042289,10290.97,6,2012,1,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",2,2,2,1,"Car",-1,1,"-1"
90042289,10290.97,4,2012,.31514037,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,,,,"",,,""
90042289,10290.97,3,2012,.44056336,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,,,,"",,,""
90042289,5181.546,1,2012,.44056336,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,,,,"",,,""
90042289,7473.917,2,2012,.41195535,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,,,,"",,,""
90042289,10290.97,5,2012,.39177757,"","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,,,,"",,,""
90044470,3081.328,1,2012,1,"","","FORT MYERS","","FL","LEE","",57,"26.6408N,81.8681W","26.4486N,81.9427W",6,4,1,-1,"Plane",1,2,"-1"
90050958,6688.694,5,2012,1,"","","PANAMA CITY","","FL","BAY","",32,"30.1598N,85.6603W","30.1598N,85.6603W",6,5,2,2,"Car",-1,1,"-1"
90064151,1875.001,7,2012,1,"","","SOUTH PADRE ISLAND","","TX","CAMERON","",1,"26.1184N,97.1698W","26.1184N,97.1698W",4,3,2,3,"Car",-1,1,"-1"
90067246,18325.52,3,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",7,1,2,1,"Plane",2,2,"-1"
90067433,87074.09,5,2012,1,"","","SOUTH BEACH","ORCHID ISLAND","FL","","",71,"27.5911N,80.3442W","27.6388N,80.3942W",5,3,2,3,"Car",-1,1,"-1"
90101270,4875.066,6,2012,1,"FLORIDA KEYS","","-8","","FL","","",-1,"","",8,6,2,1,"Plane",1,2,"-1"
90101690,4720.487,7,2012,1,"","","PORT ARANSAS","","TX","NUECES","",3,"27.8359N,97.0682W","28.0625N,97.0412W",7,7,2,3,"Car",-1,1,"-1"
90102969,35572.74,3,2012,1,"","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",6,3,1,-1,"Plane",2,2,"-1"
90106734,2478.113,3,2012,1,"","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",5,3,2,2,"Plane",1,2,"-1"
90108943,10952.18,5,2012,1,"","","CORPUS CHRISTI","","TX","NUECES","",2,"27.7964N,97.4035W","27.8628N,97.3391W",2,2,2,2,"Car",-1,1,"-1"
90110058,37824.48,3,2012,1,"PADRE ISLAND NATIONAL SEASHORE","20420 PARK ROAD 22","CORPUS CHRISTI","","TX","NUECES","",2,"27.4241N,97.2991W","27.8628N,97.3391W",3,3,2,5,"Car",-1,1,"-1"
90117954,47784.46,6,2012,1,"","","NEW ORLEANS","","LA","ORLEANS","",12,"29.9537N,90.0777W","29.9537N,90.0777W",5,1,2,1,"Car",-1,1,"-1"
90117990,5695.315,2,2012,1,"","","NORTH FORT MYERS","","FL","LEE","",57,"26.6822N,81.8989W","26.4486N,81.9427W",14,5,2,1,"Plane",2,2,"-1"
90120356,6468.517,1,2012,1,"","","KEY LARGO","","FL","MONROE","",62,"25.1662N,80.3785W","24.9602N,80.5678W",8,5,2,1,"Plane",1,2,"-1"
