caseid,wgt,month,year,trips_single,trips_md,des_name,des_direction,des_address,des_primary_city,des_secondary_city,des_state,des_county,des_zipcode,site_id_agg,lat_lon_des,lat_lon_des_agg,days,es_origin,es_origin_zip,es_origin_city,es_origin_state,md_days_rec,travel_others,travel_others_num
86829960,10441.694,4,2013,1,0,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",1,0,"-1","-1","-1",-1,1,-1
86829960,10441.694,4,2013,1.1849507,0,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",,0,"-1","-1","-1",,,
86831262,6127.3971,3,2013,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,3
86831262,13666.055,4,2013,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,3
86831262,6127.3971,3,2013,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,3
86833864,1791.5519,2,2013,1,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",1,0,"-1","-1","-1",-1,2,5
86833864,1791.5519,2,2013,.69983173,0,"FRED GANNON ROCKY BAYOU STATE PARK","","4281 FLORIDA 20","NICEVILLE","","FL","","",29,"30.4887N,86.4238W","30.5056N,86.4174W",,0,"-1","-1","-1",,,
86833864,1798.7624,12,2012,.31639556,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,4
86833864,1607.216,1,2013,.66737716,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,,
86833864,1791.5519,2,2013,1,0,"FRED GANNON ROCKY BAYOU STATE PARK","","4281 FLORIDA 20","NICEVILLE","","FL","","",29,"30.4887N,86.4238W","30.5056N,86.4174W",1,0,"-1","-1","-1",-1,2,3
86833864,1791.5519,2,2013,.69983173,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,,
86833864,1791.5519,2,2013,.69983173,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",,0,"-1","-1","-1",,,
86833864,1607.216,1,2013,.66737716,0,"FRED GANNON ROCKY BAYOU STATE PARK","","4281 FLORIDA 20","NICEVILLE","","FL","","",29,"30.4887N,86.4238W","30.5056N,86.4174W",,0,"-1","-1","-1",,,
86833864,1798.7624,12,2012,.63279111,0,"FRED GANNON ROCKY BAYOU STATE PARK","","4281 FLORIDA 20","NICEVILLE","","FL","","",29,"30.4887N,86.4238W","30.5056N,86.4174W",,0,"-1","-1","-1",,,
86833864,1607.216,1,2013,.66737716,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",,0,"-1","-1","-1",,,
86833864,1798.7624,12,2012,.63279111,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",,0,"-1","-1","-1",,,
86833864,1798.7624,12,2012,.63279111,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",,0,"-1","-1","-1",,,
86833864,1791.5519,2,2013,.34991586,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,4
86833864,1607.216,1,2013,.33368858,0,"TOPSAIL HILL PRESERVE STATE PARK","","7525 W SCENIC HIGHWAY 30A","SANTA ROSA BEACH","","FL","","32459",28,"30.3697N,86.2965W","30.3741N,86.2332W",1,0,"-1","-1","-1",-1,2,4
86845223,6888.6475,2,2013,1,0,"","","","CRYSTAL RIVER","","FL","CITRUS","",40,"28.9001N,82.5930W","28.9001N,82.5930W",1,0,"-1","-1","-1",-1,2,1
86848765,714.82273,3,2013,0,1,"","","","SAINT PETE BEACH","","FL","","",46,"27.7247N,82.7437W","27.7247N,82.7437W",3,0,"-1","-1","-1",1,2,1
86860431,5690.5503,12,2012,4.866994,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",,0,"-1","-1","-1",,3,
86860431,6441.7323,1,2013,5.133006,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",,0,"-1","-1","-1",,3,
86860431,9142.3967,2,2013,1,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",1,0,"-1","-1","-1",-1,3,-1
86860431,9142.3967,2,2013,1,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",1,0,"-1","-1","-1",-1,3,-1
86860431,6441.7323,1,2013,1,0,"","","","PENSACOLA","","FL","ESCAMBIA","",-1,"30.4208N,87.2172W","",1,0,"-1","-1","-1",-1,3,-1
86878801,2784.2234,3,2013,1,0,"","","","DESTIN","","FL","OKALOOSA","",27,"30.3929N,86.4957W","30.3929N,86.4957W",1,0,"-1","-1","-1",-1,2,4
86880635,4103.8123,5,2013,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",3,0,"-1","-1","-1",2,2,1
86880635,2092.8259,3,2013,0,.24839478,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,0,"-1","-1","-1",,,
86880635,2121.3489,4,2013,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",3,0,"-1","-1","-1",2,2,1
86880635,4103.8123,5,2013,0,1,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",4,0,"-1","-1","-1",2,2,1
86880635,2121.3489,4,2013,0,.36112611,"","","","ORANGE BEACH","","AL","BALDWIN","",21,"30.2950N,87.5748W","30.2950N,87.5748W",,0,"-1","-1","-1",,,
86883926,9430.4562,3,2013,1,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,1
86883926,15357.633,4,2013,1,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,1
86883926,15357.633,4,2013,1,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,2,1
86893064,628.1875,1,2013,.2453218,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86893064,1010.3505,2,2013,.25725181,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86893064,1080.766,3,2013,.41665902,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86893064,1010.3505,2,2013,1,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86893064,1010.3505,2,2013,.51186891,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86893064,628.1875,1,2013,.48813109,0,"MATAGORDA BAY NATURE PRESERVE","","100 7TH ST","BAY CITY","","TX","","",4,"28.5977N,95.9780W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,1
86895657,195.28229,4,2013,0,1,"","","","PERDIDO KEY","","FL","","",22,"30.3085N,87.4268W","30.3085N,87.4268W",4,0,"-1","-1","-1",2,2,2
86895956,758.10472,1,2013,1,0,"","","","WAVELAND","","MS","HANCOCK","",14,"30.3072N,89.3797W","30.2979N,89.3361W",1,0,"-1","-1","-1",-1,2,1
86900766,9352.7703,1,2013,1,0,"SIESTA KEY BEACH","","","SIESTA KEY","","FL","","",52,"27.2619N,82.5483W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,3
86908575,9452.1981,2,2013,0,1,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",3,0,"-1","-1","-1",3,2,4
86914400,3861.9022,1,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
86914400,6128.9868,2,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
86914400,4639.2525,12,2012,.4866994,0,"","","","SAINT PETE BEACH","","FL","","",46,"27.7247N,82.7437W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
86914400,3861.9022,1,2013,.5133006,0,"","","","SAINT PETE BEACH","","FL","","",46,"27.7247N,82.7437W","27.7247N,82.7437W",,0,"-1","-1","-1",,,
86914400,6128.9868,2,2013,1,0,"","","","CLEARWATER","","FL","PINELLAS","",44,"27.9655N,82.7997W","28.0000N,82.8286W",1,0,"-1","-1","-1",-1,3,-1
86914736,51557.085,2,2013,1,0,"DANIA BEACH","","","","","FL","","",64,"26.0518N,80.1115W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,5
86914736,45134.602,1,2013,.97626217,0,"DANIA BEACH","","","","","FL","","",64,"26.0518N,80.1115W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86914736,59634.005,3,2013,1,0,"DANIA BEACH","","","","","FL","","",64,"26.0518N,80.1115W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,5
86914736,45134.602,1,2013,.48813109,0,"","","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86914736,59634.005,3,2013,1,0,"DANIA BEACH","","","","","FL","","",64,"26.0518N,80.1115W","26.0088N,80.1250W",1,0,"-1","-1","-1",-1,2,5
86914736,51557.085,2,2013,1.0237378,0,"DANIA BEACH","","","","","FL","","",64,"26.0518N,80.1115W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86914736,51557.085,2,2013,.51186891,0,"","","","FORT LAUDERDALE","","FL","BROWARD","",64,"26.1236N,80.1435W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86920522,6712.0605,2,2013,3.8172974,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",,0,"-1","-1","-1",,3,
86920522,6707.4016,3,2013,1,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,3,-1
86920522,6707.4016,3,2013,6.1827026,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",,0,"-1","-1","-1",,3,
86927558,3010.2742,3,2013,1,0,"NAVARRE BEACH","","","","","FL","","",25,"30.3815N,86.8403W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,2,1
86928005,8251.4507,2,2013,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,3,-1
86928005,4925.0969,12,2012,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,3,-1
86928005,8251.4507,2,2013,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,3,-1
86939533,16644.971,2,2013,0,.21328103,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86939533,16644.971,2,2013,0,.21328103,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",,0,"-1","-1","-1",,,
86939533,17065.163,1,2013,0,.20339016,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",,0,"-1","-1","-1",,,
86939533,41865.228,3,2013,1,0,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",1,0,"-1","-1","-1",-1,2,1
86939533,16644.971,2,2013,1,0,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",1,0,"-1","-1","-1",-1,2,1
86939533,17065.163,1,2013,0,.20339016,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86939533,16644.971,2,2013,0,1,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",3,0,"-1","-1","-1",2,2,4
86939533,17065.163,1,2013,0,.20339016,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",,0,"-1","-1","-1",,,
86939533,23270.891,12,2012,0,.1928497,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",,0,"-1","-1","-1",,,
86939533,16644.971,2,2013,0,.21328103,"DEERFIELD BEACH","","","","","FL","","",65,"26.3188N,80.0747W","26.2212N,80.0897W",,0,"-1","-1","-1",,,
86939533,23270.891,12,2012,0,.1928497,"","","","SAINT PETERSBURG","","FL","PINELLAS","",-1,"27.7711N,82.6387W","",,0,"-1","-1","-1",,,
86939533,23270.891,12,2012,0,.1928497,"HOLLYWOOD BEACH - MIAMI AREA","","","","","FL","","",64,"26.0088N,80.1250W","26.0088N,80.1250W",,0,"-1","-1","-1",,,
86939748,1316.0172,1,2013,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,2,1
86939748,1472.8588,12,2012,1.9467976,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,0,"-1","-1","-1",,,
86939748,4107.4732,2,2013,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,1,-1
86939748,4107.4732,2,2013,1,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",1,0,"-1","-1","-1",-1,2,1
86939748,1316.0172,1,2013,2.0532024,0,"","","","NAPLES","","FL","COLLIER","",59,"26.1390N,81.7957W","26.1390N,81.7957W",,0,"-1","-1","-1",,,
86972352,412.78506,12,2012,0,1,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",3,0,"-1","-1","-1",2,2,3
86987598,309.30574,2,2013,1,0,"NOKOMIS PUBLIC BEACH","","","","","FL","","",53,"27.1316N,82.4735W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
86987598,407.10078,3,2013,1,0,"NOKOMIS PUBLIC BEACH","","","","","FL","","",53,"27.1316N,82.4735W","27.1316N,82.4735W",1,0,"-1","-1","-1",-1,2,1
86996509,34507.206,3,2013,1,0,"","","","LANTANA","","FL","PALM BEACH","",66,"26.5768N,80.0550W","26.4728N,80.0557W",1,0,"-1","-1","-1",-1,2,1
87000047,2553.5515,12,2012,1,0,"","","","FORT MYERS BEACH","","FL","","",57,"26.4486N,81.9427W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,3
87000047,2125.68,1,2013,1,0,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,3
87009086,4790.7119,2,2013,1,0,"","AIA","","FLAGLER BEACH","","FL","","",77,"29.4810N,81.1275W","29.4810N,81.1275W",1,0,"-1","-1","-1",-1,1,-1
87009086,3569.1703,1,2013,1,0,"","","","SAINT AUGUSTINE","","FL","","",78,"29.8921N,81.3142W","29.8545N,81.2797W",1,0,"-1","-1","-1",-1,2,1
87022478,4548.2857,12,2012,.28995411,.02524758,"BONITA BEACH","","26780 HICKORY BLVD","BONITA SPRINGS","","FL","LEE","34134",58,"26.3474N,81.8530W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
87022478,5109.8591,1,2013,.28607278,.02490962,"BONITA BEACH","","26780 HICKORY BLVD","BONITA SPRINGS","","FL","LEE","34134",58,"26.3474N,81.8530W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
87022478,4599.2332,11,2012,.29897311,.02603291,"BONITA BEACH","","26780 HICKORY BLVD","BONITA SPRINGS","","FL","LEE","34134",58,"26.3474N,81.8530W","26.2543N,81.8238W",,0,"-1","-1","-1",,,
87022478,4599.2332,11,2012,2.0928118,.18223036,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
87022478,5109.8591,1,2013,1,0,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,1
87022478,5109.8591,1,2013,1,0,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",1,0,"-1","-1","-1",-1,2,1
87022478,5109.8591,1,2013,2.0025095,.17436734,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
87022478,5109.8591,1,2013,0,1,"","","","MERRITT ISLAND","","FL","BREVARD","",73,"28.3570N,80.6859W","28.3175N,80.6100W",4,0,"-1","-1","-1",4,2,1
87022478,4548.2857,12,2012,2.0296787,.17673309,"","","","SANIBEL","","FL","LEE","",57,"26.4393N,82.0718W","26.4486N,81.9427W",,0,"-1","-1","-1",,,
87033072,1894.753,2,2013,1,0,"SIESTA KEY BEACH","","","SIESTA KEY","","FL","","",52,"27.2619N,82.5483W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,1,-1
87033072,2364.0986,3,2013,1,0,"SIESTA KEY BEACH","","","SIESTA KEY","","FL","","",52,"27.2619N,82.5483W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
87033072,2364.0986,3,2013,1,0,"SIESTA KEY BEACH","","","SIESTA KEY","","FL","","",52,"27.2619N,82.5483W","27.2619N,82.5483W",1,0,"-1","-1","-1",-1,2,1
87033072,1894.753,2,2013,1,0,"ANNA MARIA ISLAND","","","","","FL","MANATEE","",51,"27.5039N,82.7145W","27.5039N,82.7145W",,0,"-1","-1","-1",,,
87036943,10724.491,1,2013,.48813109,0,"CLEAR LAKE PARK","","5001 NASA ROAD 1","SEABROOK","NASSAU BAY","TX","","77586",6,"29.5659N,95.0657W","29.2953N,94.8079W",,0,"-1","-1","-1",,,
87036943,13101.853,2,2013,22.522232,0,"THAT PLACE","","","-8","","-8","","",-1,"","",,0,"-1","-1","-1",,,
87036943,10724.491,1,2013,21.477768,0,"THAT PLACE","","","-8","","-8","","",-1,"","",,0,"-1","-1","-1",,,
87036943,13101.853,2,2013,0,1,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",3,0,"-1","-1","-1",2,2,1
87036943,13101.853,2,2013,.51186891,0,"CLEAR LAKE PARK","","5001 NASA ROAD 1","SEABROOK","NASSAU BAY","TX","","77586",6,"29.5659N,95.0657W","29.2953N,94.8079W",,0,"-1","-1","-1",,,
87038143,2420.68,12,2012,1,0,"","","","NEW PORT RICHEY","","FL","PASCO","",41,"28.2501N,82.7161W","28.3594N,82.7070W",1,0,"-1","-1","-1",-1,2,3
87042159,3338.6695,2,2013,1,0,"","","","COCOA BEACH","","FL","","",73,"28.3175N,80.6100W","28.3175N,80.6100W",1,0,"-1","-1","-1",-1,2,-8
87043594,398.063,3,2013,.61443732,.12483746,"","","","MORGAN CITY","","LA","","",10,"29.7012N,91.2029W","29.7920N,91.4983W",,0,"-1","-1","-1",,,
87043594,644.0977,4,2013,.50619946,.10284638,"","","","MORGAN CITY","","LA","","",10,"29.7012N,91.2029W","29.7920N,91.4983W",,0,"-1","-1","-1",,,
87043594,341.79295,2,2013,.37936322,.0770766,"","","","PORT FOURCHON","","LA","","",11,"29.1058N,90.1941W","29.2328N,89.9975W",,0,"-1","-1","-1",,,
87043594,341.79295,2,2013,.37936322,.0770766,"","","","MORGAN CITY","","LA","","",10,"29.7012N,91.2029W","29.7920N,91.4983W",,0,"-1","-1","-1",,,
87043594,398.063,3,2013,.61443732,.12483746,"","","","PORT FOURCHON","","LA","","",11,"29.1058N,90.1941W","29.2328N,89.9975W",,0,"-1","-1","-1",,,
87043594,644.0977,4,2013,1,0,"","","","GRAND ISLE","","LA","JEFFERSON","",11,"29.2328N,89.9975W","29.2328N,89.9975W",1,0,"-1","-1","-1",-1,2,4
87043594,644.0977,4,2013,.50619946,.10284638,"","","","PORT FOURCHON","","LA","","",11,"29.1058N,90.1941W","29.2328N,89.9975W",,0,"-1","-1","-1",,,
87050136,1291.6249,1,2013,1,0,"MAGNOLIA BEACH","","","","","TX","","",4,"28.5611N,96.5393W","28.6159N,96.6235W",1,0,"-1","-1","-1",-1,2,4
87051683,135.47736,1,2013,1,0,"","","","SATELLITE BEACH","","FL","","",72,"28.1723N,80.6033W","28.0683N,80.5646W",1,0,"-1","-1","-1",-1,3,-1
87051683,135.47736,1,2013,1,0,"","","","CAPE CANAVERAL","","FL","BREVARD","",73,"28.3845N,80.6048W","28.3175N,80.6100W",1,0,"-1","-1","-1",-1,2,3
87056325,1967.0848,3,2013,1,0,"","","","GALVESTON","","TX","GALVESTON","",6,"29.2953N,94.8079W","29.2953N,94.8079W",1,0,"-1","-1","-1",-1,2,2
87060210,2175.853,2,2013,1,0,"","","","CRYSTAL RIVER","","FL","CITRUS","",40,"28.9001N,82.5930W","28.9001N,82.5930W",1,0,"-1","-1","-1",-1,2,2
87064405,669.93206,2,2013,.51186891,0,"PENSACOLA BEACH PIER","","41 FORT PICKENS ROAD","PENSACOLA BEACH","","FL","","32561",23,"30.3321N,87.1425W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
87064405,669.93206,2,2013,.51186891,0,"SANTA ROSA ISLAND","","","","","FL","","",23,"30.3539N,87.0168W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
87064405,601.00159,1,2013,.48813109,0,"PENSACOLA BEACH PIER","","41 FORT PICKENS ROAD","PENSACOLA BEACH","","FL","","32561",23,"30.3321N,87.1425W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
87064405,954.08133,3,2013,1,0,"","","","GULF BREEZE","","FL","SANTA ROSA","",23,"30.3560N,87.1684W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,1,-1
87064405,669.93206,2,2013,1,0,"PENSACOLA (CASINO) BEACH","","","PENSACOLA BEACH","","FL","","",23,"30.3353N,87.1164W","30.3353N,87.1164W",1,0,"-1","-1","-1",-1,1,-1
87064405,954.08133,3,2013,1,0,"","","","NAVARRE","","FL","","",25,"30.4015N,86.8647W","30.3815N,86.8403W",1,0,"-1","-1","-1",-1,1,-1
87064405,601.00159,1,2013,.48813109,0,"SANTA ROSA ISLAND","","","","","FL","","",23,"30.3539N,87.0168W","30.3353N,87.1164W",,0,"-1","-1","-1",,,
87074570,802.80142,12,2012,0,1,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",3,0,"-1","-1","-1",3,1,-1
87074570,807.47356,1,2013,0,1,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",3,0,"-1","-1","-1",3,1,-1
87074570,893.87774,2,2013,0,1,"","","","GULFPORT","","MS","HARRISON","",15,"30.3803N,89.0923W","30.3803N,89.0923W",3,0,"-1","-1","-1",3,1,-1
87074703,22000.346,3,2013,0,1,"","","","COCOA BEACH","","FL","","",73,"28.3175N,80.6100W","28.3175N,80.6100W",5,0,"-1","-1","-1",3,2,1
87083200,5312.5732,3,2013,1,0,"","","","WEEKI WACHEE","","FL","HERNANDO","",41,"28.5188N,82.5691W","28.3594N,82.7070W",1,0,"-1","-1","-1",-1,2,4
87100264,888.25932,12,2012,1,0,"GULFPORT BEACH","","","GULFPORT","","MS","HARRISON","",15,"30.3751N,89.0529W","30.3803N,89.0923W",1,0,"-1","-1","-1",-1,2,1
87116201,28441.737,4,2013,0,1,"","","","FORT WALTON BEACH","","FL","","",26,"30.4042N,86.6146W","30.4042N,86.6146W",3,0,"-1","-1","-1",1,2,1
87122499,4641.4341,12,2012,1,0,"","","","JUPITER","","FL","PALM BEACH","",68,"26.9319N,80.1019W","27.0591N,80.1364W",1,0,"-1","-1","-1",-1,2,1
87124242,1418.7224,2,2013,1,0,"","","","BRIDGE CITY","","TX","","",8,"30.0213N,93.8457W","29.7339N,93.8941W",1,0,"-1","-1","-1",-1,1,-1
87124242,1194.3532,12,2012,1,0,"","","","BRIDGE CITY","","TX","","",8,"30.0213N,93.8457W","29.7339N,93.8941W",1,0,"-1","-1","-1",-1,1,-1
87124680,1175.285,3,2013,0,1,"","A1A","","DAYTONA BEACH","","FL","","",75,"29.2035N,81.0394W","29.2035N,81.0394W",6,0,"-1","-1","-1",5,2,3
87124729,947.37651,2,2013,1,0,"","","","MANASOTA KEY","","FL","CHARLOTTE","",54,"26.9254N,82.3605W","26.9055N,82.3502W",1,0,"-1","-1","-1",-1,1,-1
